,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,Gross.Salary0
289,0,0,1,0,0,0,0,0.158846553,0,0,0,0,0,0,0,0,0,0,0,3006
290,0,0,1,0,0,0,0,0.128694803,0,0,0,0,0,0,0,1,0,0,0,2450
291,1,0,0,1,0,0,0,0.312737402,0,0,0,0,0,0,0,0,0,0,0,3188.86
292,1,0,1,0,0,0,0,0.312737402,0,0,0,0,0,0,0,0,0,0,0,3370.93
293,1,0,0,0,0,0,0,0.101452154,0,0,0,0,0,0,1,0,0,0,0,3100
294,1,0,1,0,0,0,0,0.312737402,0,0,0,0,0,0,1,0,0,0,0,3300
295,0,0,0,1,0,0,0,0.247212281,0,0,0,0,0,0,1,0,0,0,0,2850
296,0,0,0,0,0,0,0,0.344516381,0,0,0,0,0,0,0,1,0,0,0,3137
297,0,0,0,1,0,0,0,0.280316229,0,0,0,0,0,0,0,0,0,0,0,2850
298,1,0,0,0,0,0,0,0.10366258,0,0,0,0,0,0,0,0,0,0,0,3114.93
299,0,0,0,0,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2750
300,1,0,0,1,0,0,0,0.344516381,0,0,0,0,0,0,0,0,0,0,0,3306.17
301,0,0,0,0,0,0,0,0.108890515,0,0,0,0,0,0,0,0,0,0,0,2750
302,0,0.964306587,0,0,0,1,0,0.316166291,0,0,0,0,0,0,1,0,0,0,0,2836
303,0,0,0,0,0,0,0,0.13416373,0,0,0,0,0,0,0,0,0,0,0,2802
304,0,0,0,1,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2850
305,0,0,0,0,0,0,1,0.064788791,0,0,0,0,0,0,0,0,0,0,0,2869.2
306,0,0,0,1,0,0,0,0.031275723,0,0,0,0,0,0,0,0,0,0,0,2850
307,0,0,0,0,0,0,1,0.095307485,0,0,0,0,0,0,0,0,0,0,0,2900
308,0,0,0,0,0,0,0,0.084049664,0,0,0,0,0,0,0,0,0,0,0,2750
309,0,0,0,0,0,1,0,0.280316229,0,0,0,0,0,0,0,0,0,0,0,2690
310,1,0,0,0,0,0,0,0.344516381,0,0,0,0,0,0,0,0,0,0,0,3137
311,1,0,1,0,0,0,0,0.131510505,0,0,0,0,0,0,0,0,0,0,0,3209
312,1,0,0,1,0,0,0,0.312737402,0,0,0,0,0,0,0,0,0,0,0,3370
313,1,0,0,1,0,0,0,0.263621137,0,0,0,0,0,0,0,0,0,0,0,3162
314,0,0,0,0,0,0,0,0.231336829,0,0,0,0,0,0,0,0,0,0,0,3091
315,1,0,0,1,0,0,0,0.150978016,0,0,0,0,0,0,0,0,0,0,0,3240
316,1,0,0,1,0,0,0,0.204162028,0,0,0,0,0,0,0,0,0,0,0,3241
317,1,0,0,0,0,0,0,0.138358063,0,0,0,0,0,0,0,0,0,0,0,2714
318,1,1,0,0,0,0,0,0.406291241,0,0,0,0,0,0,0,0,0,0,0,3834
319,1,0,0,1,0,0,0,0.312737402,0,0,0,0,0,0,0,0,0,0,0,3214.93
320,1,0,0,0,0,0,0,0.660235446,0,0,0,0,0,0,0,0,0,1,0,3455.93
321,1,0,0,0,0,0,0,0.336493887,0,0,0,0,0,0,0,0,0,0,0,2864.93
322,0,0,0,0,0,0,0,0.213380512,0,0,0,0,0,0,0,0,0,1,0,2700
323,0,0,0,0,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,1,0,2500
324,1,0,0,1,0,0,0,0.312737402,0,0,0,0,0,0,0,1,0,0,0,3214.93
325,0,0,0,0,0,0,0,0.280316229,0,0,0,0,0,0,0,0,0,0,0,2746
326,0,0,0,0,1,0,0,0.116753637,0,0,0,0,0,0,0,0,0,0,0,2800
327,1,0,0,0,0,0,0,0.15963353,0,0,0,0,0,0,0,0,0,0,0,3103.8
328,1,0,0,0,1,0,0,0.312737402,0,0,0,0,0,0,0,0,0,0,0,2688
329,0,0,0,1,0,0,0,0.074389824,0,0,0,0,0,0,0,0,0,0,0,2850
330,0,0,1,0,0,0,0,0.119003803,0,0,0,0,0,0,0,0,0,0,0,3006
331,0,0,0,1,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2850
332,0,0,0,0,0,0,0,0.11939308,0,0,0,0,0,0,0,0,0,0,0,2746
333,0,0,0,0,0,0,0,0.170371088,0,0,0,0,0,0,0,0,0,0,0,2746
334,0,0,0,0,0,0,0,0.061082008,0,0,0,0,0,0,0,0,0,0,0,2550
335,0,0,0,0,0,0,1,0.07329981,0,0,0,0,0,0,1,0,0,0,0,2750
336,0,0,0,0,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2550
337,0,0,0,0,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,1,2800
338,1,1,0,0,0,0,0,0.344516381,0,0,0,0,0,0,0,0,0,0,0,3397.4
339,0,0,0,1,0,0,0,0.114591861,0,0,0,0,0,0,0,0,0,0,0,2850
340,0,0,0,0,0,0,0,0.040953392,0,0,0,0,0,0,0,0,0,0,1,2850
341,1,0,0,1,0,0,0,0.494953724,0,0,0,0,0,0,0,0,0,0,0,3162.8
342,0,0,0,0,0,0,0,0.115841859,0,0,0,0,0,0,0,0,0,0,0,2482.47
343,0,0,0,1,0,0,0,0.237540204,0,0,0,0,0,0,0,0,0,0,0,3006.4
344,0,0,0,0,0,0,1,0.237623608,0,0,0,0,0,0,1,0,0,0,0,2700
345,0,0,0,0,0,1,0,0.249895085,0,0,0,0,0,0,0,0,0,0,0,2600
346,0,0,0,1,0,0,0,0.027851189,0,0,0,0,0,0,0,0,0,0,0,2850
347,1,0,0,0,0,0,0,0.141788004,0,0,0,0,0,0,0,0,0,0,0,3114.93
348,0,0,0,0,0,0,0,0.09523929,0,0,0,0,0,0,0,0,0,0,0,2350
349,0,0,0,0,0,0,0,0.058964903,0,0,0,0,0,0,0,0,0,0,0,2550
350,0,0.895127788,0,0,0,1,0,0.255100624,0,0,0,0,0,0,0,0,0,0,0,3271
351,0,0,0,0,0,0,0,0.132790889,0,0,0,0,0,0,0,0,0,0,0,2746
352,0,0,0,0,1,0,0,0.213380512,0,0,0,0,0,0,0,0,0,0,0,2350
353,0,0,0,1,0,0,0,0.272607658,0,0,0,0,0,0,0,0,0,0,0,3100
354,1,0,0,0,0,0,0,0.312737402,0,0,0,0,0,0,0,0,0,0,0,2918
355,0,0,0,0,0,0,1,0.280316229,0,0,0,0,0,0,0,0,0,0,0,2870
356,0,0,0,0,1,0,0,0.154563747,0,0,0,0,0,0,0,0,0,0,0,2960
357,0,0,0,0,0,0,0,0.238919021,0,0,0,0,0,0,0,0,0,0,0,2800
358,0,0,0,0,1,0,0,0.045680719,0,0,0,0,0,0,0,0,0,0,0,2400
359,0,0,0,0,0,1,0,0.280316229,0,0,0,0,0,0,0,0,0,0,0,2500
360,0,0,0,0,0,0,0,0.145194589,0,0,0,0,0,0,0,0,0,0,0,2625
361,1,0,0,0,0,0,0,0.15168075,0,0,0,0,0,0,0,0,0,0,0,3114.93
362,1,0,1,0,0,0,0,0.25831831,0,0,0,0,0,0,0,0,0,0,0,3397
363,0,0,1,0,0,0,0,0.083982465,0,0,0,0,0,0,0,0,0,0,0,3022
364,0,0,0,1,0,0,0,0.149593293,0,0,0,0,0,0,0,0,0,0,0,2850
365,0,0,0,0,0,1,0,0.280316229,0,0,0,0,0,0,0,0,0,0,0,2400
366,1,0,0,1,0,0,0,0.132417909,0,0,0,0,0,0,1,0,0,0,0,3200
367,0,0,0,0,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2600
368,0,0,0,0,0,0,0,0.312737402,0,0,0,0,0,0,0,0,0,0,0,2500
369,0,0,0,0,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2746
370,1,0,0,0,0,0,0,0.312737402,0,0,0,0,0,0,0,0,0,0,0,3105
371,0,0,0,0,1,0,0,0.280316229,0,0,0,0,0,0,0,0,0,0,0,2700
372,1,0,1,0,0,0,0,0.116337108,0,0,0,0,0,0,0,0,0,0,0,3400
373,0,0,0,0,1,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2460
374,0,0,0,0,0,0,0,0.124304559,0,0,0,0,0,0,0,0,0,0,0,2750
375,1,0,0,0,0,0,0,0.312737402,0,0,0,0,0,0,0,0,0,0,0,3000
376,0,0,0,0,1,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2300
377,1,0,0,0,0,0,0,0.01349382,0,0,0,0,0,0,0,0,0,0,1,3162.8
378,1,0,0,0,1,0,0,0.156745483,0,0,0,0,0,0,0,0,0,0,0,2714
379,0,0,0,1,0,0,0,0.036552902,0,0,0,0,0,0,0,0,0,0,0,2850
380,0,0,0,0,0,1,0,0.065665681,0,0,0,0,0,0,0,0,0,0,0,2673.7
381,0,0,0,1,0,0,0,0.042700823,0,0,0,0.810643483,0.899325276,0,0,0,0,0,0,2993.37
382,1,0.946478488,0,0,0,0,0,0.256930481,0,0,0,0,0,0,0,0,0,0,0,3300
383,1,0,0,1,0,0,0,0.406291241,0,0,0,0,0,0,0,1,0,0,0,3000
384,1,0,0,0,0,1,0,0.375689879,0,0,0,0,0,0,0,0,0,0,0,3000
385,0,0,0,0,0,0,0,0.141998134,0,0,0,0,0,0,0,0,0,0,0,2750
386,0,0,0,0,0,0,0,0.168639696,0,0,0,0,0,0,0,0,0,0,0,2625
387,1,0,0,1,0,0,0,0.116823064,0,0,0,0,0,0,1,0,0,0,0,3682
388,0,0,0,0,0,0,0,0.034638711,0,0,0,0,0,0,0,0,0,0,0,2450
389,1,0,0,0,1,0,0,0.406291241,0,0,0,0,0,0,0,0,0,0,0,3180.1
390,0,0,0,1,0,0,0,0.068904286,0,0,0,0,0,0,0,0,0,0,0,2800
391,0,0,0,1,0,0,0,0.085394,0,0,0,0,0,0,0,0,0,0,0,2850
392,0,0,0,1,0,0,0,0.099725425,0,0,0,0,0,0,0,0,0,0,0,2850
393,1,0,0,1,0,0,0,0.344516381,0,0,0,0,0,0,0,0,0,0,0,3240
394,0,0,0,1,0,0,0,0.059564235,0,0,0,0,0,0,0,0,0,0,0,2850
395,0,0,0,0,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2750
396,0,1,0,0,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,3006.4
397,1,0,0,0,1,0,0,0.312737402,0,0,0,0,0,0,0,0,0,0,0,2764.93
398,0,0,0,0,0,0,0,0.058935622,0,0,0,0,0,0,0,0,0,0,1,2850
399,0,0,0,0,0,0,0,0.143615447,0,0,0,0,0,0,0,0,0,0,0,2625
400,1,0,0,0,0,0,0,0.312737402,0,0,0,0,0,0,0,0,0,0,0,2989.93
401,0,0,0,0,1,0,0,0.129610243,0,0,0,0,0,0,0,0,0,0,0,2400
402,0,0,0,0,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2750
403,0,0,0,1,0,0,0,0.128349641,0,0,0,0,0,0,0,0,0,0,0,2850
404,0,0,0,0,0,0,0,0.07113576,0,0,0,0,0,0,0,0,1,0,0,2400
405,1,0,0,0,0,0,0,0.280316229,0,0,0,0,0,0,0,0,0,0,0,2914
406,1,0,0,0,0,0,0,0.312737402,0,0,0,0,0,0,0,0,0,0,0,3114.93
407,0,0,0,0,0,0,0,0.097657078,0,0,0,0,0,0,0,0,0,0,0,2750
408,0,1,0,0,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,3162
409,1,0,0,1,0,0,0,0.209457029,0,0,0,0,0,0,1,0,0,0,0,3200
410,0,1,0,0,0,0,0,0.344516381,0,0,0,0,0,0,0,0,0,0,0,2900
411,0,0,0,0,0,0,0,0.076616838,0,0,0,0,0,0,0,0,0,0,0,2980.3
412,1,0.881592313,0,0,0,1,0,0.150746747,0,0,0,0,0,0,0,0,0,0,0,2800
413,1,0,0,1,0,0,0,0.156115808,0,0,0,0,0,0,0,0,0,0,0,3241
414,0,0,0,0,0,0,0,0.091899757,0,0,0,0,0,0,0,0,0,0,0,2600
415,0,0,0,0,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2690
416,0,0,0,1,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2880
417,0,0,0,0,0,0,0,0.157858978,0,0,0,0,0,0,0,0,0,0,0,2690
418,0,0,0,1,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2900
419,0,0,0,0,0,0,0,0.06476401,0,0,0,0,0,0,0,0,1,0,0,2370
420,1,0,0,0,1,0,0,0.344516381,0,0,0,0,0,0,0,0,0,0,0,3080
421,1,0,0,0,0,0,0,0.375689879,0,0,0,0,0,0,1,0,0,0,0,3684.13
422,0,0,0,0,0,0,0,0.222263787,0,0,0,0,0,0,0,0,0,0,0,2618
423,0,0,0,0,0,0,0,0.046608475,0,0,0,0,0,0,0,0,0,0,0,2750
424,0,0,0,0,0,0,0,0.280316229,0,0,0,0,0,0,0,0,0,0,0,2869.2
425,0,0,0,1,0,0,0,0.101246922,0,0,0,0,0,0,0,0,0,0,0,2900
426,1,0,1,0,0,0,0,0.129063031,0,0,0,0,0,0,0,0,0,0,0,3214
427,0,0,0,0,0,0,1,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2646
428,0,0,0,0,0,0,0,0.247212281,0,0,0,0,0,0,0,0,0,0,0,2746
429,0,0.915690626,0,0,0,0,0,0.147759851,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2812.8
430,1,0,0,0,0,0,0,0.123840863,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2937.8
431,0,0,0,0,0,0,1,0.149358192,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2556.4
432,1,0,0,1,0,0,0,0.344516381,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3791.33
433,0,0,0,1,0,0,0,0.159273487,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3334.6
434,0,0,0,0,0,0,0,0.102887621,0,0.166666667,0.166459576,0,0,0,0,0,0,0,1,3426.4
435,0,0,0,1,0,0,0,0.119003803,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3088
436,0,0,0,0,0,0,1,0.132146847,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2900
437,1,0,0,0,0,0,0,0.270691046,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3378
438,0,0,0,0,1,0,0,0.093943891,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2776.4
439,0,0,0,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3126.4
440,0,0,0,0,0,0,0,0.094280369,0,0.166666667,0.166459576,0.845154255,0.902466316,0,0,1,0,0,0,2628.2
441,0,0,0,1,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3416
442,0,0,0,0,0,0,0,0.173975257,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2500
443,0,0,0,0,0,0,0,0.143235692,0,0.166666667,0.166459576,0,0,0,1,0,0,0,0,3119
444,0,0,0,0,0,0,0,0.086931999,0,0.166666667,0.166459576,0,0,0,1,0,0,0,0,2825
445,1,0,0,0,0,0,0,0.249686377,0,0.166666667,0.166459576,0,0,0,1,0,0,0,0,3277
446,0,0,0,1,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3150
447,0,0,0,0,0,0,1,0.087407972,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2400
448,0,0,1,0,0,0,0,0.737835584,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2993
449,0,0,0,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2908
450,0,0,0,0,0,0,0,0.2212752,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2908
451,1,0,0,1,0,0,0,0.252102633,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3479
452,0,0,0,1,0,0,0,0.171709811,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3256.4
453,0,0,0,1,0,0,0,0.081091032,0,0.166666667,0.166459576,0.828078671,0.903409696,0,0,0,0,0,0,3284.6
454,0,0,0,1,0,0,0,0.089363615,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3189
455,0,0,0,0,0,0,0,0.065193474,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2717.3
456,1,0,0,1,0,0,0,0.344516381,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3514.93
457,0,0,0,1,0,1,0,0.375689879,0,0.166666667,0.166459576,0,0,0,1,0,0,0,0,3525
458,0,0,0,0,1,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2500
459,0,0,0,1,0,0,0,0.344516381,0,0.166666667,0.166459576,0,0,0,1,0,0,0,0,3200
460,0,0.868719372,0,0,0,0,0,0.209459062,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2617
461,0,0,0,0,0,0,1,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2560
462,1,0,0,1,0,0,0,0.579420216,0,0.166666667,0.166459576,0,0,0,0,0,0,1,0,3686.5
463,0,0,0,1,0,0,0,0.344516381,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3256
464,0,0,1,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3474
465,0,0,0,0,0,0,1,0.247212281,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2500
466,0,0,0,0,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2940
467,0,0,0,0,1,0,0,0.344516381,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2600
468,1,0,1,0,0,0,0,0.241449153,0,0.166666667,0.166459576,0,0,0,1,0,0,0,0,3594
469,0,0,0,0,0,0,0,0.060230315,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2700
470,0,0,0,0,0,0,0,0.155183114,0,0.166666667,0.166459576,0.878310066,0.904353569,0,0,0,0,0,0,3299.01
471,0,0,0,0,1,0,0,0.11282071,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2500
472,0,0,0,1,0,0,0,0.18539986,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2965
473,1,0,0,0,1,0,0,0.145713589,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2765
474,0,0,0,0,0,0,0,0.29078388,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2500
475,1,0,0,0,0,0,0,0.133415997,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2869.2
476,1,0,0,0,1,0,0,0.383608176,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2858
477,0,0,0,0,0,0,1,0.247212281,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2560
478,0,0,0,1,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3150
479,0,0,0,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2967.3
480,0,0,0,1,0,0,0,0.095632402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3150
481,1,0,0,1,0,0,0,0.429715027,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3541
482,1,0,0,0,0,0,0,0.109057832,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3064.93
483,0,0,0,1,0,0,0,0.114811557,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3113
484,1,0,0,0,0,0,1,0.208597058,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2813
485,0,0,0,0,0,0,0,0.119003803,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2500
486,0,0,0,0,1,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2650
487,1,0,0,0,0,0,0,0.224793703,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3214.93
488,0,0,0,0,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2875
489,0,0,0,0,0,0,1,0.099008584,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2500
490,0,0,0,0,0,1,0,0.187295206,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2600
491,0,0,0,0,0,0,0,0.163503733,0,0.166666667,0.166459576,0.828078671,0.905297934,0,0,0,0,0,0,3045.5
492,0,0,0,0,0,0,0,0.494953724,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3125
493,0,0,0,0,0,0,0,0.247212281,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2848
494,1,0,0,0,0,0,0,0.344516381,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3158
495,0,0,0,0,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2850
496,1,0,0,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,1,0,0,0,0,0,3665
497,1,0,0,1,0,0,0,0.215554482,0,0.166666667,0.166459576,0,0,0,1,0,0,0,0,3662
498,0,0,0,1,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3331
499,1,0,0,0,0,0,0,0.175627306,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3241
500,0,0,0,1,0,0,0,0.206663024,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3100
501,0,0,0,0,0,0,0,0.134967948,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2800
502,0,0,0,0,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,1,0,0,0,0,0,3170
503,0,0,0,0,0,1,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2700
504,0,0,0,0,0,0,0,0.122939373,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3122
505,0,0,0,0,0,0,0,0.152418357,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2720
506,1,0,0,1,0,0,0,0.148689888,0,0.166666667,0.166459576,0,0,0,1,0,0,0,0,3450
507,0,0,0,1,0,0,0,0.280316229,0,0.166666667,0.166459576,0.828078671,0.906242792,0,0,0,0,0,0,3229.81
508,0,0,0,1,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3100
509,1,0,0,0,0,0,0,0.1310918,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3152.8
510,0,0,0,0,0,0,0,0.203078429,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3167
511,0,0,0,0,0,0,1,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2967
512,1,0,0,1,0,0,0,0.259209394,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3391
513,0,0,0,0,0,0,0,0.211244809,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2900
514,0,0,1,0,0,1,0,0.097590088,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3306
515,0,0,0,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,1,0,0,0,0,3100
516,0,0.883544441,0,0,0,1,0,0.125863191,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2718
517,1,0,0,0,0,1,0,0.181122609,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3300
518,0,0,1,0,0,0,0,0.100221976,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3250
519,0,0,0,1,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3150
520,0,0,0,0,0,0,0,0.126768794,0,0.166666667,0.166459576,0,0,0,0,1,0,0,0,2500
521,0,0,0,1,0,0,0,0.217602351,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2850
522,0,0,1,0,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3306
523,1,1,0,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3795.27
524,0,1,0,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3000
525,1,0.954266271,0,0,0,0,0,0.26967489,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3595.27
526,1,1,0,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3488.86
527,1,0,0,1,0,0,0,0.179481872,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3464.9
528,0,0,0,0,0,0,0,0.282207131,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3460
529,0,0,0,0,0,0,0,0.093943891,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2933
530,0,0,0,1,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3100
531,1,1,0,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3847.4
532,0,0,1,0,0,0,0,0.173254525,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3306
533,0,0,0,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2954.27
534,0,0,0,1,0,0,0,0.078142385,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3150
535,0,0,0,0,0,0,0,0.15124345,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2942
536,0,0,1,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3300
537,1,1,0,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3645.26
538,0,0,0,0,0,0,0,0.247212281,0,0.166666667,0.166459576,0,0,0,0,0,0,1,0,2850
539,0,0,0,0,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,1,3150
540,1,0,0,0,0,0,0,0.140618524,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3464
541,0,0,0,1,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3100
542,1,0,0,0,0,1,0,0.344516381,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2812
543,0,0,0,0,0,0,0,0.150762828,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3150
544,0,0,1,0,0,0,0,0.114209815,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3150
545,0,0,0,0,0,0,1,0.122521931,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2500
546,1,1,0,0,0,0,0,0.312737402,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3808.3
547,0,0,0,1,0,0,0,0.147324372,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2850
548,0,0,1,0,0,0,0,0.247212281,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3256
549,0,0,0,0,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2850
550,1,0,0,1,0,0,0,0.406291241,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3732
551,1,0,0,0,0,0,0,0.234370251,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3083
552,0,0,0,0,0,0,0,0.110720004,0,0.166666667,0.166459576,0,0,0,0,0,0,1,0,3122
553,0,0,0,1,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3150
554,0,0,0,0,0,0,1,0.097627134,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2976
555,0,0,0,0,0,0,0,0.083738306,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,2800
556,0,0,0,1,0,0,0,0.280316229,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3100
557,0,0,0,0,0,0,0,0.247212281,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3150
558,0,0,0,1,0,0,0,0.160640042,0,0.166666667,0.166459576,0,0,0,0,0,0,0,0,3100
